Numerical Analysis Of A Buckling Beam

Program parameters:
  n       = 300
  N_max   = 200000
  epsilon = 1.000000e-06

Jacobi eigenpair algorithm completed:
  Number of iterations = 108406
  Max. Abs. off-diag.  = 9.99879e-07
  time spent           = 23.9699 s

Eigenvalues:
     Exact    |     Jacobi    |    Armadillo
-7.947008e-02 | -7.947019e-02
+7.714741e-02 | +7.714801e-02
-5.181374e-02 | +5.181457e-02
+1.102525e-02 | -1.102618e-02
+3.305204e-02 | +3.305103e-02
-6.727079e-02 | -6.726998e-02
+8.142453e-02 | -8.142402e-02
-7.129133e-02 | +7.129138e-02
+3.989366e-02 | +3.989436e-02
+3.403484e-03 | +3.402115e-03
-4.568564e-02 | +4.568383e-02
+7.434109e-02 | -7.433924e-02
-8.082257e-02 | -8.082117e-02
+6.319621e-02 | +6.319623e-02
-2.672008e-02 | +2.672149e-02
-1.772620e-02 | -1.772358e-02
+5.688511e-02 | +5.688217e-02
-7.907662e-02 | +7.907427e-02
+7.768192e-02 | -7.768056e-02
-5.311725e-02 | +5.311674e-02
+1.270904e-02 | +1.270957e-02
+3.148963e-02 | +3.148854e-02
-6.629568e-02 | +6.629443e-02
+8.132737e-02 | -8.132640e-02
-7.210139e-02 | -7.210081e-02
+4.136988e-02 | +4.136940e-02
+1.701253e-03 | -1.701428e-03
-4.426462e-02 | -4.426477e-02
+7.362515e-02 | +7.362507e-02
-8.102529e-02 | +8.102491e-02
+6.425746e-02 | -6.425711e-02
-2.832339e-02 | -2.832308e-02
-1.605869e-02 | -1.605900e-02
+5.565102e-02 | -5.565109e-02
-7.864383e-02 | +7.864390e-02
+7.817927e-02 | +7.817926e-02
-5.439583e-02 | -5.439577e-02
+1.438755e-02 | -1.438742e-02
+2.991143e-02 | -2.991233e-02
-6.528826e-02 | -6.529000e-02
+8.119078e-02 | +8.119335e-02
-7.287618e-02 | +7.287882e-02
+4.282456e-02 | -4.282641e-02

eigenvalue = -3.690666e+00:
    Jacobi    |    Armadillo
-4.354978e-02 | +4.354796e-02
+7.362873e-02 | -7.362507e-02
-8.093181e-02 | -8.092745e-02
+6.319992e-02 | +6.319623e-02
-2.591835e-02 | +2.591629e-02
-1.938058e-02 | +1.938045e-02
+5.868421e-02 | +5.868215e-02
-7.983462e-02 | -7.983148e-02
+7.628934e-02 | -7.628623e-02
-4.914534e-02 | +4.914307e-02
+6.798522e-03 | +6.798301e-03
+3.765136e-02 | +3.764942e-02
-7.045387e-02 | +7.045090e-02
+8.146266e-02 | -8.145953e-02
-6.727247e-02 | -6.726998e-02
+3.227265e-02 | +3.227155e-02
+1.271014e-02 | -1.270957e-02
-5.376127e-02 | +5.375918e-02
+7.818224e-02 | +7.817926e-02
-7.841900e-02 | -7.841585e-02
+5.439795e-02 | -5.439577e-02
-1.354971e-02 | +1.354923e-02
-3.148973e-02 | -3.148854e-02
+6.678796e-02 | +6.678584e-02
-8.142649e-02 | +8.142402e-02
+7.087721e-02 | -7.087500e-02
-3.840314e-02 | -3.840194e-02
-5.950312e-03 | -5.950134e-03
+4.846275e-02 | -4.846163e-02
-7.598367e-02 | +7.598231e-02
+8.000043e-02 | +7.999909e-02
-5.927051e-02 | -5.926944e-02
+2.020592e-02 | +2.020576e-02
+2.510899e-02 | -2.510826e-02
-6.265675e-02 | +6.265544e-02
+8.082289e-02 | +8.082117e-02
-7.398807e-02 | +7.398618e-02
+4.426602e-02 | -4.426477e-02
-8.511387e-04 | -8.507604e-04
-4.282763e-02 | -4.282641e-02
+7.325811e-02 | +7.325593e-02
-8.102768e-02 | +8.102491e-02
+6.373262e-02 | +6.373014e-02
-2.672282e-02 | -2.672149e-02
-1.855307e-02 | -1.855303e-02
+5.808959e-02 | -5.808846e-02
-7.965688e-02 | -7.965517e-02
+7.658346e-02 | +7.658185e-02
-4.981996e-02 | -4.981916e-02
+7.645405e-03 | -7.645727e-03
+3.689394e-02 | -3.689279e-02
-7.002054e-02 | -7.001912e-02
+8.148698e-02 | -8.148617e-02
-6.774694e-02 | +6.774679e-02
+3.305014e-02 | +3.305103e-02
+1.187051e-02 | +1.186852e-02
-5.311936e-02 | +5.311674e-02
+7.793693e-02 | -7.793416e-02
-7.864607e-02 | -7.864390e-02
+5.502752e-02 | +5.502643e-02
-1.438691e-02 | +1.438742e-02
-3.070426e-02 | +3.070211e-02
+6.629723e-02 | -6.629443e-02
-8.138228e-02 | -8.137965e-02
+7.129345e-02 | -7.129138e-02
-3.915097e-02 | +3.915029e-02
-5.102239e-03 | -5.101319e-03
+4.777645e-02 | +4.777491e-02
-7.567157e-02 | +7.567011e-02
+8.015867e-02 | -8.015799e-02
-5.984993e-02 | -5.985028e-02
+2.102736e-02 | +2.102886e-02
+2.429941e-02 | -2.429749e-02
-6.210969e-02 | +6.210782e-02
+8.070774e-02 | +8.070609e-02
-7.433967e-02 | -7.433924e-02
+4.497556e-02 | -4.497675e-02
-1.698676e-03 | +1.701428e-03
-4.210327e-02 | -4.210020e-02
+7.288142e-02 | +7.287882e-02
-8.111502e-02 | +8.111355e-02
+6.425716e-02 | -6.425711e-02
-2.752236e-02 | -2.752378e-02
-1.772638e-02 | -1.772358e-02
+5.749158e-02 | -5.748845e-02
-7.947248e-02 | +7.947019e-02
+7.687001e-02 | +7.686911e-02
-5.048916e-02 | -5.048982e-02
+8.490432e-03 | +8.492320e-03
+3.613483e-02 | -3.613214e-02
-6.958224e-02 | -6.957971e-02
+8.150578e-02 | +8.150393e-02
-6.821676e-02 | -6.821622e-02
+3.382590e-02 | -3.382692e-02
+1.102810e-02 | +1.102618e-02
-5.247050e-02 | -5.246851e-02
+7.768231e-02 | -7.768056e-02
-7.886439e-02 | +7.886338e-02
+5.565120e-02 | +5.565109e-02
-1.522323e-02 | -1.522404e-02
-2.991371e-02 | +2.991233e-02
+6.579708e-02 | -6.579580e-02
-8.132731e-02 | -8.132640e-02
+7.170036e-02 | +7.170000e-02
-3.989368e-02 | +3.989436e-02
-4.253688e-03 | +4.251948e-03
+4.708508e-02 | +4.708299e-02
-7.535105e-02 | -7.534967e-02
+8.030870e-02 | -8.030815e-02
-6.042396e-02 | +6.042460e-02
+2.184776e-02 | +2.184968e-02
+2.348662e-02 | +2.348409e-02
-6.155584e-02 | +6.155343e-02
+8.058375e-02 | -8.058222e-02
-7.468428e-02 | -7.468420e-02
+4.568207e-02 | +4.568383e-02
-2.548784e-03 | +2.551910e-03
-4.137284e-02 | +4.136940e-02
+7.249666e-02 | +7.249376e-02
-8.119494e-02 | -8.119335e-02
+6.477679e-02 | -6.477708e-02
-2.832082e-02 | +2.832308e-02
-1.689573e-02 | -1.689221e-02
+5.688552e-02 | +5.688217e-02
-7.927867e-02 | +7.927655e-02
+7.714848e-02 | -7.714801e-02
-5.115399e-02 | -5.115498e-02
+9.335863e-03 | +9.337988e-03
+3.537016e-02 | +3.536756e-02
-6.913500e-02 | +6.913273e-02
+8.151377e-02 | -8.151280e-02
-6.867742e-02 | -6.867821e-02
+3.459686e-02 | -3.459913e-02
+1.018542e-02 | -1.018264e-02
-5.181740e-02 | -5.181457e-02
+7.742043e-02 | +7.741850e-02
-7.907482e-02 | +7.907427e-02
+5.626867e-02 | -5.626970e-02
-1.605640e-02 | -1.605900e-02
-2.912281e-02 | -2.911929e-02
+6.529312e-02 | +6.529000e-02
-8.126632e-02 | +8.126430e-02
+7.210140e-02 | -7.210081e-02
-4.063320e-02 | -4.063410e-02
-3.403969e-03 | +3.402115e-03
+4.638817e-02 | -4.638594e-02
-7.502291e-02 | +7.502102e-02
+8.045067e-02 | +8.044956e-02
-6.099238e-02 | -6.099234e-02
+2.266729e-02 | -2.266812e-02
+2.266891e-02 | -2.266812e-02
-6.099292e-02 | -6.099234e-02
+8.044977e-02 | +8.044956e-02
-7.502084e-02 | +7.502102e-02
+4.638549e-02 | -4.638594e-02
-3.401936e-03 | -3.402115e-03
-4.063411e-02 | +4.063410e-02
+7.210025e-02 | -7.210081e-02
-8.126317e-02 | +8.126430e-02
+6.528855e-02 | +6.529000e-02
-2.911795e-02 | +2.911929e-02
-1.605941e-02 | +1.605900e-02
+5.626904e-02 | +5.626970e-02
-7.907325e-02 | -7.907427e-02
+7.741716e-02 | -7.741850e-02
-5.181315e-02 | +5.181457e-02
+1.018163e-02 | +1.018264e-02
+3.459930e-02 | +3.459913e-02
-6.867762e-02 | -6.867821e-02
+8.151181e-02 | -8.151280e-02
-6.913149e-02 | -6.913273e-02
+3.536633e-02 | +3.536756e-02
+9.338874e-03 | -9.337988e-03
-5.115520e-02 | +5.115498e-02
+7.714738e-02 | +7.714801e-02
-7.927476e-02 | -7.927655e-02
+5.687957e-02 | +5.688217e-02
-1.688933e-02 | +1.689221e-02
-2.832531e-02 | -2.832308e-02
+6.477769e-02 | +6.477708e-02
-8.119209e-02 | +8.119335e-02
+7.249098e-02 | -7.249376e-02
-4.136639e-02 | -4.136940e-02
-2.554279e-03 | -2.551910e-03
+4.568469e-02 | -4.568383e-02
-7.468358e-02 | +7.468420e-02
+8.058024e-02 | +8.058222e-02
-6.155036e-02 | -6.155343e-02
+2.348092e-02 | +2.348409e-02
+2.185193e-02 | -2.184968e-02
-6.042521e-02 | -6.042460e-02
+8.030749e-02 | +8.030815e-02
-7.534768e-02 | +7.534967e-02
+4.707992e-02 | -4.708299e-02
-4.248730e-03 | -4.251948e-03
-3.989643e-02 | -3.989436e-02
+7.170007e-02 | -7.170000e-02
-8.132469e-02 | +8.132640e-02
+6.579307e-02 | +6.579580e-02
-2.990924e-02 | -2.991233e-02
-1.522654e-02 | +1.522404e-02
+5.565246e-02 | -5.565109e-02
-7.886333e-02 | +7.886338e-02
+7.767893e-02 | +7.768056e-02
-5.246584e-02 | +5.246851e-02
+1.102386e-02 | -1.102618e-02
+3.382831e-02 | +3.382692e-02
-6.821628e-02 | -6.821622e-02
+8.150305e-02 | -8.150393e-02
-6.957793e-02 | +6.957971e-02
+3.613016e-02 | +3.613214e-02
+8.493763e-03 | +8.492320e-03
-5.049016e-02 | +5.048982e-02
+7.686824e-02 | -7.686911e-02
-7.946850e-02 | -7.947019e-02
+5.748684e-02 | +5.748845e-02
-1.772267e-02 | +1.772358e-02
-2.752354e-02 | +2.752378e-02
+6.425584e-02 | +6.425711e-02
-8.111148e-02 | -8.111355e-02
+7.287703e-02 | +7.287882e-02
-4.209922e-02 | +4.210020e-02
-1.701184e-03 | -1.701428e-03
+4.497512e-02 | +4.497675e-02
-7.433659e-02 | +7.433924e-02
+8.070298e-02 | -8.070609e-02
-6.210506e-02 | -6.210782e-02
+2.429583e-02 | +2.429749e-02
+2.102908e-02 | -2.102886e-02
-5.984917e-02 | +5.985028e-02
+8.015599e-02 | +8.015799e-02
-7.566763e-02 | -7.567011e-02
+4.777297e-02 | +4.777491e-02
-5.100625e-03 | +5.101319e-03
-3.914910e-02 | +3.915029e-02
+7.128846e-02 | +7.129138e-02
-8.137575e-02 | +8.137965e-02
+6.629065e-02 | -6.629443e-02
-3.069910e-02 | -3.070211e-02
-1.438876e-02 | -1.438742e-02
+5.502622e-02 | -5.502643e-02
-7.864226e-02 | +7.864390e-02
+7.793134e-02 | +7.793416e-02
-5.311342e-02 | -5.311674e-02
+1.186564e-02 | -1.186852e-02
+3.305253e-02 | -3.305103e-02
-6.774692e-02 | +6.774679e-02
+8.148465e-02 | +8.148617e-02
-7.001624e-02 | -7.001912e-02
+3.688972e-02 | -3.689279e-02
+7.647579e-03 | -7.645727e-03
-4.981941e-02 | -4.981916e-02
+7.658036e-02 | +7.658185e-02
-7.965262e-02 | +7.965517e-02
+5.808559e-02 | -5.808846e-02
-1.855086e-02 | -1.855303e-02
-2.672235e-02 | -2.672149e-02
+6.372946e-02 | -6.373014e-02
-8.102298e-02 | +8.102491e-02
+7.325344e-02 | +7.325593e-02
-4.282397e-02 | -4.282641e-02
-8.521572e-04 | +8.507604e-04
+4.426483e-02 | -4.426477e-02
-7.398496e-02 | -7.398618e-02
+8.081926e-02 | +8.082117e-02
-6.265350e-02 | +6.265544e-02
+2.510656e-02 | -2.510826e-02
+2.020651e-02 | +2.020576e-02
-5.926911e-02 | -5.926944e-02
+7.999807e-02 | -7.999909e-02
-7.598153e-02 | +7.598231e-02
+4.846156e-02 | +4.846163e-02
-5.951030e-03 | +5.950134e-03
-3.840014e-02 | +3.840194e-02
+7.087262e-02 | +7.087500e-02
-8.142185e-02 | -8.142402e-02
+6.678429e-02 | +6.678584e-02
-3.148816e-02 | +3.148854e-02
-1.354799e-02 | +1.354923e-02
+5.439305e-02 | +5.439577e-02
-7.841288e-02 | -7.841585e-02
+7.817685e-02 | -7.817926e-02
-5.375793e-02 | +5.375918e-02
+1.271011e-02 | +1.270957e-02
+3.226904e-02 | -3.227155e-02
-6.726604e-02 | +6.726998e-02
+8.145524e-02 | +8.145953e-02
-7.044763e-02 | -7.045090e-02
+3.764803e-02 | -3.764942e-02
+6.797839e-03 | -6.798301e-03
-4.914103e-02 | -4.914307e-02
+7.628315e-02 | +7.628623e-02
-7.982846e-02 | +7.983148e-02
+5.868041e-02 | -5.868215e-02
-1.938050e-02 | -1.938045e-02
-2.591477e-02 | -2.591629e-02
+6.319374e-02 | -6.319623e-02
-8.092482e-02 | +8.092745e-02
+7.362268e-02 | +7.362507e-02
-4.354673e-02 | -4.354796e-02

eigenvalue = -3.679422e+00:
    Jacobi    |    Armadillo
+4.426374e-02 | -4.426477e-02
-7.433734e-02 | +7.433924e-02
+8.058014e-02 | +8.058222e-02
-6.099102e-02 | -6.099234e-02
+2.184945e-02 | -2.184968e-02
+2.429653e-02 | -2.429749e-02
-6.265325e-02 | -6.265544e-02
+8.092470e-02 | +8.092745e-02
-7.325367e-02 | +7.325593e-02
+4.209901e-02 | -4.210020e-02
+2.551711e-03 | +2.551910e-03
-4.638444e-02 | -4.638594e-02
+7.534740e-02 | -7.534967e-02
-8.015565e-02 | +8.015799e-02
+5.926787e-02 | +5.926944e-02
-1.938023e-02 | -1.938045e-02
-2.672010e-02 | +2.672149e-02
+6.425483e-02 | -6.425711e-02
-8.119118e-02 | -8.119335e-02
+7.209956e-02 | +7.210081e-02
-3.989442e-02 | +3.989436e-02
-5.100491e-03 | +5.101319e-03
+4.846006e-02 | +4.846163e-02
-7.628404e-02 | -7.628623e-02
+7.965302e-02 | -7.965517e-02
-5.748720e-02 | +5.748845e-02
+1.689215e-02 | +1.689221e-02
+2.911798e-02 | +2.911929e-02
-6.579321e-02 | +6.579580e-02
+8.137693e-02 | -8.137965e-02
-7.087316e-02 | -7.087500e-02
+3.764876e-02 | +3.764942e-02
+7.645281e-03 | +7.645727e-03
-5.048854e-02 | +5.048982e-02
+7.714638e-02 | -7.714801e-02
-7.907303e-02 | -7.907427e-02
+5.565028e-02 | -5.565109e-02
-1.438721e-02 | +1.438742e-02
-3.148833e-02 | -3.148854e-02
+6.726929e-02 | +6.726998e-02
-8.148503e-02 | -8.148617e-02
+6.957848e-02 | -6.957971e-02
-3.536672e-02 | -3.536756e-02
-1.018267e-02 | -1.018264e-02
+5.246780e-02 | +5.246851e-02
-7.793295e-02 | +7.793416e-02
+7.841383e-02 | +7.841585e-02
-5.375675e-02 | -5.375918e-02
+1.186639e-02 | +1.186852e-02
+3.382776e-02 | -3.382692e-02
-6.867724e-02 | +6.867821e-02
+8.151023e-02 | +8.151280e-02
-6.821289e-02 | +6.821622e-02
+3.304780e-02 | -3.305103e-02
+1.271193e-02 | +1.270957e-02
-5.439645e-02 | -5.439577e-02
+7.864284e-02 | -7.864390e-02
-7.767806e-02 | +7.768056e-02
+5.181149e-02 | +5.181457e-02
-9.335136e-03 | -9.337988e-03
-3.613383e-02 | +3.613214e-02
+7.001915e-02 | -7.001912e-02
-8.145781e-02 | +8.145953e-02
+6.678275e-02 | +6.678584e-02
-3.069865e-02 | +3.070211e-02
-1.522660e-02 | +1.522404e-02
+5.627020e-02 | +5.626970e-02
-7.927447e-02 | -7.927655e-02
+7.686518e-02 | -7.686911e-02
-4.981466e-02 | +4.981916e-02
+6.794315e-03 | +6.798301e-03
+3.840418e-02 | +3.840194e-02
-7.129117e-02 | +7.129138e-02
+8.132376e-02 | -8.132640e-02
-6.528603e-02 | -6.529000e-02
+2.831919e-02 | +2.832308e-02
+1.772613e-02 | -1.772358e-02
-5.808939e-02 | +5.808846e-02
+7.983100e-02 | +7.983148e-02
-7.598070e-02 | -7.598231e-02
+4.777248e-02 | -4.777491e-02
-4.249608e-03 | +4.251948e-03
-4.063555e-02 | -4.063410e-02
+7.249373e-02 | +7.249376e-02
-8.111214e-02 | +8.111355e-02
+6.372797e-02 | -6.373014e-02
-2.591446e-02 | -2.591629e-02
-2.020672e-02 | -2.020576e-02
+5.984971e-02 | +5.985028e-02
-8.030608e-02 | +8.030815e-02
+7.501809e-02 | +7.502102e-02
-4.568116e-02 | -4.568383e-02
+1.699951e-03 | +1.701428e-03
+4.282647e-02 | -4.282641e-02
-7.362358e-02 | -7.362507e-02
+8.081880e-02 | +8.082117e-02
-6.210560e-02 | +6.210782e-02
+2.348236e-02 | -2.348409e-02
+2.266868e-02 | +2.266812e-02
-6.155256e-02 | -6.155343e-02
+8.070406e-02 | -8.070609e-02
-7.398436e-02 | +7.398618e-02
+4.354677e-02 | +4.354796e-02
+8.506907e-04 | +8.507604e-04
-4.497513e-02 | +4.497675e-02
+7.468138e-02 | -7.468420e-02
-8.044641e-02 | -8.044956e-02
+6.042190e-02 | +6.042460e-02
-2.102787e-02 | +2.102886e-02
-2.510663e-02 | +2.510826e-02
+6.319259e-02 | +6.319623e-02
-8.102053e-02 | -8.102491e-02
+7.287466e-02 | -7.287882e-02
-4.136644e-02 | +4.136940e-02
-3.403035e-03 | -3.402115e-03
+4.708167e-02 | +4.708299e-02
-7.566708e-02 | +7.567011e-02
+7.999567e-02 | -7.999909e-02
-5.867917e-02 | -5.868215e-02
+1.855146e-02 | +1.855303e-02
+2.752385e-02 | -2.752378e-02
-6.477555e-02 | +6.477708e-02
+8.126182e-02 | +8.126430e-02
-7.169723e-02 | -7.170000e-02
+3.914811e-02 | -3.915029e-02
+5.951180e-03 | -5.950134e-03
-4.914266e-02 | -4.914307e-02
+7.658016e-02 | +7.658185e-02
-7.946775e-02 | -7.947019e-02
+5.687956e-02 | -5.688217e-02
-1.605688e-02 | +1.605900e-02
-2.991341e-02 | -2.991233e-02
+6.629406e-02 | -6.629443e-02
-8.142228e-02 | +8.142402e-02
+7.044800e-02 | +7.045090e-02
-3.688947e-02 | -3.689279e-02
-8.495317e-03 | +8.492320e-03
+5.115721e-02 | -5.115498e-02
-7.741976e-02 | -7.741850e-02
+7.886303e-02 | +7.886338e-02
-5.502476e-02 | -5.502643e-02
+1.354688e-02 | -1.354923e-02
+3.227394e-02 | -3.227155e-02
-6.774900e-02 | -6.774679e-02
+8.150549e-02 | -8.150393e-02
-6.913308e-02 | +6.913273e-02
+3.459809e-02 | -3.459913e-02
+1.102813e-02 | +1.102618e-02
-5.311900e-02 | -5.311674e-02
+7.818110e-02 | -7.817926e-02
-7.817995e-02 | +7.817926e-02
+5.311605e-02 | +5.311674e-02
-1.102473e-02 | -1.102618e-02
-3.460072e-02 | +3.459913e-02
+6.913407e-02 | -6.913273e-02
-8.150449e-02 | -8.150393e-02
+6.774641e-02 | -6.774679e-02
-3.227070e-02 | +3.227155e-02
-1.355027e-02 | +1.354923e-02
+5.502771e-02 | +5.502643e-02
-7.886474e-02 | +7.886338e-02
+7.741966e-02 | -7.741850e-02
-5.115615e-02 | -5.115498e-02
+8.492882e-03 | +8.492320e-03
+3.689312e-02 | -3.689279e-02
-7.045215e-02 | +7.045090e-02
+8.142546e-02 | +8.142402e-02
-6.629569e-02 | -6.629443e-02
+2.991317e-02 | +2.991233e-02
+1.605869e-02 | -1.605900e-02
-5.688211e-02 | -5.688217e-02
+7.947012e-02 | +7.947019e-02
-7.658155e-02 | +7.658185e-02
+4.914281e-02 | -4.914307e-02
-5.949945e-03 | -5.950134e-03
-3.915015e-02 | -3.915029e-02
+7.169992e-02 | +7.170000e-02
-8.126433e-02 | +8.126430e-02
+6.477721e-02 | +6.477708e-02
-2.752345e-02 | -2.752378e-02
-1.855376e-02 | +1.855303e-02
+5.868355e-02 | -5.868215e-02
-8.000038e-02 | -7.999909e-02
+7.567057e-02 | +7.567011e-02
-4.708201e-02 | +4.708299e-02
+3.400211e-03 | -3.402115e-03
+4.137179e-02 | +4.136940e-02
-7.288069e-02 | -7.287882e-02
+8.102568e-02 | +8.102491e-02
-6.319594e-02 | +6.319623e-02
+2.510689e-02 | +2.510826e-02
+2.103125e-02 | +2.102886e-02
-6.042733e-02 | +6.042460e-02
+8.045160e-02 | -8.044956e-02
-7.468465e-02 | -7.468420e-02
+4.497502e-02 | +4.497675e-02
-8.472547e-04 | +8.507604e-04
-4.355215e-02 | +4.354796e-02
+7.398955e-02 | +7.398618e-02
-8.070747e-02 | -8.070609e-02
+6.155233e-02 | -6.155343e-02
-2.266519e-02 | +2.266812e-02
-2.348781e-02 | +2.348409e-02
+6.211170e-02 | +6.210782e-02
-8.082468e-02 | +8.082117e-02
+7.362685e-02 | -7.362507e-02
-4.282556e-02 | -4.282641e-02
-1.704789e-03 | -1.701428e-03
+4.568872e-02 | -4.568383e-02
-7.502563e-02 | +7.502102e-02
+8.031067e-02 | +8.030815e-02
-5.984985e-02 | -5.985028e-02
+2.020307e-02 | -2.020576e-02
+2.592008e-02 | -2.591629e-02
-6.373397e-02 | -6.373014e-02
+8.111642e-02 | +8.111355e-02
-7.249497e-02 | +7.249376e-02
+4.063337e-02 | -4.063410e-02
+4.254673e-03 | +4.251948e-03
-4.777893e-02 | -4.777491e-02
+7.598636e-02 | +7.598231e-02
-7.983429e-02 | +7.983148e-02
+5.808901e-02 | +5.808846e-02
-1.772177e-02 | -1.772358e-02
-2.832652e-02 | +2.832308e-02
+6.529372e-02 | -6.529000e-02
-8.132918e-02 | -8.132640e-02
+7.129226e-02 | +7.129138e-02
-3.840101e-02 | +3.840194e-02
-6.800804e-03 | +6.798301e-03
+4.982292e-02 | +4.981916e-02
-7.687302e-02 | -7.686911e-02
+7.927883e-02 | +7.927655e-02
-5.626941e-02 | +5.626970e-02
+1.522202e-02 | -1.522404e-02
+3.070525e-02 | +3.070211e-02
-6.678871e-02 | +6.678584e-02
+8.146105e-02 | -8.145953e-02
-7.001894e-02 | -7.001912e-02
+3.613086e-02 | +3.613214e-02
+9.340066e-03 | -9.337988e-03
-5.181707e-02 | +5.181457e-02
+7.768282e-02 | +7.768056e-02
-7.864500e-02 | -7.864390e-02
+5.439574e-02 | -5.439577e-02
-1.270826e-02 | +1.270957e-02
-3.305309e-02 | +3.305103e-02
+6.821818e-02 | +6.821622e-02
-8.151360e-02 | -8.151280e-02
+6.867769e-02 | -6.867821e-02
-3.382524e-02 | +3.382692e-02
-1.187072e-02 | -1.186852e-02
+5.376126e-02 | +5.375918e-02
-7.841724e-02 | +7.841585e-02
+7.793473e-02 | -7.793416e-02
-5.246846e-02 | -5.246851e-02
+1.018177e-02 | +1.018264e-02
+3.536896e-02 | -3.536756e-02
-6.958116e-02 | +6.957971e-02
+8.148705e-02 | +8.148617e-02
-6.727021e-02 | -6.726998e-02
+3.148838e-02 | -3.148854e-02
+1.438811e-02 | -1.438742e-02
-5.565235e-02 | -5.565109e-02
+7.907578e-02 | +7.907427e-02
-7.714951e-02 | +7.714801e-02
+5.049079e-02 | -5.048982e-02
-7.645730e-03 | -7.645727e-03
-3.765032e-02 | -3.764942e-02
+7.087658e-02 | -7.087500e-02
-8.138143e-02 | +8.137965e-02
+6.579707e-02 | +6.579580e-02
-2.911946e-02 | +2.911929e-02
-1.689342e-02 | +1.689221e-02
+5.749077e-02 | +5.748845e-02
-7.965804e-02 | -7.965517e-02
+7.628899e-02 | +7.628623e-02
-4.846326e-02 | +4.846163e-02
+5.101198e-03 | -5.101319e-03
+3.989646e-02 | +3.989436e-02
-7.210405e-02 | -7.210081e-02
+8.119665e-02 | -8.119335e-02
-6.425967e-02 | +6.425711e-02
+2.672256e-02 | +2.672149e-02
+1.938111e-02 | -1.938045e-02
-5.927141e-02 | +5.926944e-02
+8.016071e-02 | +8.015799e-02
-7.535263e-02 | -7.534967e-02
+4.638813e-02 | -4.638594e-02
-2.552283e-03 | +2.551910e-03
-4.210216e-02 | -4.210020e-02
+7.325943e-02 | +7.325593e-02
-8.093136e-02 | +8.092745e-02
+6.265813e-02 | -6.265544e-02
-2.429777e-02 | -2.429749e-02
-2.185154e-02 | -2.184968e-02
+6.099569e-02 | -6.099234e-02
-8.058602e-02 | +8.058222e-02
+7.434221e-02 | +7.433924e-02
-4.426619e-02 | -4.426477e-02

eigenvalue = -3.667996e+00:
    Jacobi    |    Armadillo
+4.497573e-02 | +4.497675e-02
-7.501927e-02 | -7.502102e-02
+8.015589e-02 | -8.015799e-02
-5.868027e-02 | +5.868215e-02
+1.772270e-02 | +1.772358e-02
+2.911892e-02 | +2.911929e-02
-6.629294e-02 | +6.629443e-02
+8.145740e-02 | -8.145953e-02
-6.957796e-02 | -6.957971e-02
+3.459866e-02 | +3.459913e-02
+1.186747e-02 | -1.186852e-02
-5.439353e-02 | +5.439577e-02
+7.886098e-02 | +7.886338e-02
-7.714623e-02 | -7.714801e-02
+4.981821e-02 | -4.981916e-02
-5.950615e-03 | +5.950134e-03
-3.989286e-02 | -3.989436e-02
+7.249189e-02 | +7.249376e-02
-8.102332e-02 | +8.102491e-02
+6.265462e-02 | -6.265544e-02
-2.348385e-02 | -2.348409e-02
-2.348357e-02 | -2.348409e-02
+6.265473e-02 | -6.265544e-02
-8.102446e-02 | +8.102491e-02
+7.249406e-02 | +7.249376e-02
-3.989498e-02 | -3.989436e-02
-5.949237e-03 | +5.950134e-03
+4.981833e-02 | -4.981916e-02
-7.714733e-02 | -7.714801e-02
+7.886300e-02 | +7.886338e-02
-5.439545e-02 | +5.439577e-02
+1.186815e-02 | -1.186852e-02
+3.459938e-02 | -3.459913e-02
-6.957976e-02 | -6.957971e-02
+8.145947e-02 | +8.145953e-02
-6.629445e-02 | +6.629443e-02
+2.911938e-02 | +2.911929e-02
+1.772381e-02 | +1.772358e-02
-5.868281e-02 | +5.868215e-02
+8.015894e-02 | -8.015799e-02
-7.502201e-02 | +7.502102e-02
+4.497740e-02 | +4.497675e-02
-5.164577e-08 | -2.862736e-16
-4.497756e-02 | +4.497675e-02
+7.502256e-02 | -7.502102e-02
-8.015930e-02 | -8.015799e-02
+5.868313e-02 | -5.868215e-02
-1.772379e-02 | +1.772358e-02
-2.912008e-02 | +2.911929e-02
+6.629584e-02 | +6.629443e-02
-8.146103e-02 | -8.145953e-02
+6.958034e-02 | -6.957971e-02
-3.459854e-02 | -3.459913e-02
-1.187048e-02 | -1.186852e-02
+5.439864e-02 | -5.439577e-02
-7.886624e-02 | +7.886338e-02
+7.714950e-02 | +7.714801e-02
-4.981860e-02 | -4.981916e-02
+5.947717e-03 | -5.950134e-03
+3.989779e-02 | -3.989436e-02
-7.249724e-02 | -7.249376e-02
+8.102739e-02 | +8.102491e-02
-6.265649e-02 | -6.265544e-02
+2.348367e-02 | -2.348409e-02
+2.348589e-02 | +2.348409e-02
-6.265827e-02 | -6.265544e-02
+8.102769e-02 | -8.102491e-02
-7.249572e-02 | +7.249376e-02
+3.989478e-02 | +3.989436e-02
+5.951281e-03 | +5.950134e-03
-4.982134e-02 | +4.981916e-02
+7.715035e-02 | -7.714801e-02
-7.886528e-02 | -7.886338e-02
+5.439659e-02 | +5.439577e-02
-1.186807e-02 | +1.186852e-02
-3.460088e-02 | +3.459913e-02
+6.958229e-02 | +6.957971e-02
-8.146198e-02 | -8.145953e-02
+6.629625e-02 | -6.629443e-02
-2.911997e-02 | +2.911929e-02
