Numerical Analysis Of A Buckling Beam

Program parameters:
  n       = 300
  N_max   = 200000
  epsilon = 1.000000e-02

Jacobi eigenpair algorithm completed:
  Number of iterations = 11063
  Max. Abs. off-diag.  = 0.00999536
  time spent           = 3.26585 s

Eigenvalues:
     Exact    |     Jacobi    |    Armadillo
-3.142858e-03 | +2.832308e-02
+4.714805e-03 | -2.184968e-02
-7.550077e-03 | -1.522404e-02
+8.681768e-03 | +8.492320e-03
-5.949922e-03 | +1.701428e-03
+4.101422e-03 | +5.101319e-03
+1.845980e-03 | +1.186852e-02
-3.698112e-03 | -1.855303e-02
+5.770281e-03 | -2.510826e-02
-9.150183e-03 | +3.148854e-02
+5.636619e-03 | +3.764942e-02
+2.051725e-04 | -4.354796e-02
-1.806977e-03 | -4.914307e-02
+4.012273e-03 | +5.439577e-02
-2.110412e-03 | +5.926944e-02
+1.742630e-03 | -6.373014e-02
-4.851992e-03 | -6.774679e-02
+1.201310e-03 | +7.129138e-02
-1.226855e-03 | -7.433924e-02
+8.414753e-04 | -7.686911e-02
-4.053786e-04 | -7.886338e-02
+1.353988e-03 | +8.030815e-02
-1.170489e-03 | -8.119335e-02
+1.803700e-03 | -8.151280e-02
-1.523117e-04 | -8.126430e-02
-2.896414e-03 | +8.044956e-02
+6.728904e-03 | +7.907427e-02
-8.122807e-03 | -7.714801e-02
+4.650876e-03 | -7.468420e-02
-4.870200e-04 | +7.170000e-02
-3.899438e-03 | +6.821622e-02
+5.219812e-03 | -6.425711e-02
-5.127275e-03 | -5.985028e-02
+4.969230e-03 | +5.502643e-02
-1.295829e-03 | +4.981916e-02
-3.378904e-03 | -4.426477e-02
+3.859757e-03 | -3.840194e-02
-1.003911e-03 | +3.227155e-02
+1.080770e-03 | +2.591629e-02
-5.199984e-04 | -1.938045e-02
+6.720482e-04 | -1.270957e-02
-1.048047e-03 | +5.950134e-03
+2.453591e-03 | -8.507604e-04
-2.675386e-03 | +7.645727e-03
+2.051012e-04 | +1.438742e-02
-2.178805e-05 | -2.102886e-02
-1.297100e-04 | -2.752378e-02
+9.843616e-04 | +3.382692e-02
-4.806253e-03 | +3.989436e-02
+5.508152e-03 | -4.568383e-02
-2.190231e-03 | -5.115498e-02
+1.992121e-03 | +5.626970e-02
-1.403778e-03 | +6.099234e-02
-6.002100e-04 | -6.529000e-02
+5.127416e-04 | -6.913273e-02
+1.832771e-04 | +7.249376e-02
+9.027434e-04 | +7.534967e-02
-1.386815e-03 | -7.768056e-02
+1.079228e-03 | +7.947019e-02
-5.492896e-05 | +8.070609e-02
+9.792523e-04 | -8.137965e-02
-2.743939e-03 | -8.148617e-02
+1.138432e-03 | -8.102491e-02
+1.831235e-03 | +7.999909e-02
-1.748939e-03 | +7.841585e-02
+6.934381e-04 | -7.628623e-02
-1.182307e-03 | -7.362507e-02
+2.998199e-04 | +7.045090e-02
+6.554308e-04 | +6.678584e-02
+4.831811e-04 | -6.265544e-02
-2.652555e-04 | +5.808846e-02
-1.054993e-03 | +5.311674e-02
+1.007196e-03 | -4.777491e-02
+3.543939e-04 | -4.210020e-02
-1.196595e-03 | -3.613214e-02
+3.333154e-04 | +2.991233e-02
+1.208995e-03 | -2.348409e-02
-6.924468e-04 | -1.689221e-02
-7.661701e-04 | +1.018264e-02
+6.388493e-04 | +3.402115e-03
-7.639938e-04 | +3.402115e-03
+4.729564e-04 | +1.018264e-02
+1.272303e-03 | -1.689221e-02
-1.100116e-03 | -2.348409e-02
-4.831696e-04 | +2.991233e-02
+2.543232e-04 | +3.613214e-02
+7.259672e-04 | +4.210020e-02
-4.358184e-04 | -4.777491e-02
-4.859297e-04 | +5.311674e-02
+8.850985e-04 | +5.808846e-02
-3.989199e-04 | +6.265544e-02
-1.165435e-04 | -6.678584e-02
+6.596788e-05 | -7.045090e-02
-2.344581e-04 | +7.362507e-02
+3.467138e-04 | +7.628623e-02
+6.550739e-04 | -7.841585e-02
-3.891771e-04 | -7.999909e-02
-1.189708e-03 | +8.102491e-02
+5.754109e-04 | -8.148617e-02
+4.215873e-04 | -8.137965e-02
+1.288054e-05 | -8.070609e-02
-2.562329e-04 | +7.947019e-02
-2.229293e-04 | +7.768056e-02
+1.767896e-04 | -7.534967e-02
+3.384594e-04 | -7.249376e-02
-2.780601e-04 | +6.913273e-02
-2.567832e-04 | -6.529000e-02
+4.096392e-05 | -6.099234e-02
+3.762791e-04 | -5.626970e-02
-1.601622e-05 | +5.115498e-02
-1.339610e-04 | +4.568383e-02
-5.177634e-05 | -3.989436e-02
+8.691516e-05 | -3.382692e-02
+6.382546e-05 | +2.752378e-02
+1.253183e-05 | +2.102886e-02
+4.672639e-05 | -1.438742e-02
-1.221636e-04 | -7.645727e-03
-4.923787e-05 | +8.507604e-04
+1.043976e-04 | +5.950134e-03
-3.840565e-05 | +1.270957e-02
+1.071217e-04 | +1.938045e-02
-9.870714e-05 | -2.591629e-02
-1.850448e-04 | -3.227155e-02
+3.260890e-04 | +3.840194e-02
-1.635681e-05 | +4.426477e-02
-3.016406e-04 | -4.981916e-02
+1.630253e-04 | -5.502643e-02
+1.080967e-04 | +5.985028e-02
-1.775462e-04 | +6.425711e-02
+1.200919e-04 | -6.821622e-02
+3.469007e-06 | -7.170000e-02
-2.426628e-04 | +7.468420e-02
+1.457825e-04 | -7.714801e-02
+1.966421e-04 | -7.907427e-02
-1.747186e-04 | -8.044956e-02
-1.576551e-04 | +8.126430e-02
+1.310153e-04 | +8.151280e-02
+6.350054e-05 | -8.119335e-02
+1.478386e-05 | -8.030815e-02
-5.133245e-05 | +7.886338e-02
-8.000894e-05 | +7.686911e-02
+1.929971e-05 | -7.433924e-02
+4.751005e-05 | -7.129138e-02
+1.290987e-04 | +6.774679e-02
-1.093895e-04 | +6.373014e-02
-1.192936e-04 | -5.926944e-02
+2.155249e-04 | -5.439577e-02
+3.312213e-05 | +4.914307e-02
-7.809910e-05 | +4.354796e-02
-4.330264e-05 | -3.764942e-02
-1.222616e-04 | +3.148854e-02
+1.665624e-04 | +2.510826e-02
+2.427387e-04 | +1.855303e-02
-3.016139e-04 | -1.186852e-02
-1.511717e-04 | -5.101319e-03
+3.308832e-04 | -1.701428e-03
-2.499262e-05 | -8.492320e-03
-1.916337e-04 | +1.522404e-02
+7.399403e-05 | +2.184968e-02
+4.586681e-05 | -2.832308e-02
-1.728308e-05 | -3.459913e-02
+3.848566e-05 | +4.063410e-02
-6.695960e-05 | -4.638594e-02
-5.919914e-05 | -5.181457e-02
+1.565642e-04 | +5.688217e-02
-5.102536e-05 | +6.155343e-02
-1.403589e-04 | +6.579580e-02
+9.528990e-05 | -6.957971e-02
+4.528511e-05 | -7.287882e-02
-1.857899e-05 | +7.567011e-02
-5.660864e-05 | +7.793416e-02
-6.159212e-05 | -7.965517e-02
+1.319385e-04 | -8.082117e-02
+5.571090e-05 | +8.142402e-02
-1.089537e-04 | +8.145953e-02
-3.959308e-05 | -8.092745e-02
+2.230675e-05 | +7.983148e-02
+9.583510e-05 | +7.817926e-02
-1.438810e-05 | -7.598231e-02
-1.501234e-04 | -7.325593e-02
+8.965964e-05 | +7.001912e-02
+1.010103e-04 | +6.629443e-02
-1.339273e-04 | -6.210782e-02
+4.891752e-05 | -5.748845e-02
+3.688440e-05 | +5.246851e-02
-9.191855e-05 | +4.708299e-02
+1.086063e-04 | -4.136940e-02
+3.423191e-05 | -3.536756e-02
-2.030102e-04 | +2.911929e-02
+3.893634e-05 | +2.266812e-02
+1.939046e-04 | -1.605900e-02
-1.419755e-04 | -9.337988e-03
-9.358695e-05 | +2.551910e-03
+1.815450e-04 | -4.251948e-03
-6.586479e-05 | +1.102618e-02
-8.838220e-05 | +1.772358e-02
+8.906879e-05 | -2.429749e-02
-1.593953e-06 | -3.070211e-02
-6.736677e-05 | +3.689279e-02
+4.181602e-05 | +4.282641e-02
+2.615961e-05 | -4.846163e-02
-4.942735e-05 | -5.375918e-02
-5.857640e-06 | -5.868215e-02
+4.481602e-05 | +6.319623e-02
-7.270535e-05 | +6.726998e-02
+1.622971e-05 | -7.087500e-02
+1.181073e-04 | +7.398618e-02
-1.010160e-04 | +7.658185e-02
-8.757636e-05 | -7.864390e-02
+1.371654e-04 | -8.015799e-02
+2.380467e-05 | +8.111355e-02
-6.878234e-05 | +8.150393e-02
+4.679249e-06 | -8.132640e-02
-5.304954e-07 | -8.058222e-02
+2.271877e-05 | -7.927655e-02
+4.592408e-05 | +7.741850e-02
-7.697776e-05 | +7.502102e-02
-4.682438e-05 | -7.210081e-02
+1.027194e-04 | -6.867821e-02
+6.886722e-05 | +6.477708e-02
-1.105135e-04 | +6.042460e-02
-7.484098e-05 | -5.565109e-02
+6.863027e-05 | -5.048982e-02
+6.204412e-05 | +4.497675e-02
-1.045484e-05 | +3.915029e-02
-1.115243e-04 | -3.305103e-02
-1.166154e-05 | -2.672149e-02
+1.488864e-04 | +2.020576e-02
-1.809323e-05 | +1.354923e-02
-1.630950e-04 | -6.798301e-03

eigenvalue = -3.985486e+00:
    Jacobi    |    Armadillo
-1.695754e-04 | -7.645727e-03
-8.118494e-05 | +1.522404e-02
-1.262669e-04 | +2.266812e-02
+1.093087e-04 | -2.991233e-02
+3.392301e-05 | -3.689279e-02
-1.856452e-04 | +4.354796e-02
+2.476927e-04 | +4.981916e-02
+3.347221e-04 | -5.565109e-02
-1.560267e-04 | -6.099234e-02
-2.279162e-04 | +6.579580e-02
+1.313506e-04 | +7.001912e-02
+2.540176e-04 | -7.362507e-02
-3.438556e-04 | -7.658185e-02
-2.972256e-04 | +7.886338e-02
+3.213365e-04 | +8.044956e-02
+1.713747e-04 | -8.132640e-02
-1.274238e-04 | -8.148617e-02
+1.215019e-04 | +8.092745e-02
+2.541284e-05 | +7.965517e-02
-2.304376e-04 | -7.768056e-02
+9.638360e-05 | -7.502102e-02
+2.023075e-04 | +7.170000e-02
-2.994989e-04 | +6.774679e-02
-2.402132e-04 | -6.319623e-02
+3.196087e-04 | -5.808846e-02
+3.741508e-04 | +5.246851e-02
-3.201446e-04 | +4.638594e-02
-2.608500e-04 | -3.989436e-02
+5.579445e-04 | -3.305103e-02
+8.731204e-05 | +2.591629e-02
-5.960941e-04 | +1.855303e-02
-8.257076e-06 | -1.102618e-02
+3.980560e-04 | +3.402115e-03
-6.304909e-05 | -4.251948e-03
-2.464811e-04 | +1.186852e-02
+1.784857e-04 | +1.938045e-02
+2.901140e-04 | +2.672149e-02
-3.631501e-04 | -3.382692e-02
+5.724062e-06 | -4.063410e-02
+4.838734e-04 | +4.708299e-02
-4.443469e-04 | -5.311674e-02
-3.917529e-04 | -5.868215e-02
+4.614779e-04 | -6.373014e-02
+3.205207e-04 | +6.821622e-02
-3.066871e-04 | -7.210081e-02
-2.713908e-04 | -7.534967e-02
+5.428058e-04 | -7.793416e-02
+1.836427e-04 | +7.983148e-02
-8.961794e-04 | -8.102491e-02
-2.070467e-04 | -8.150393e-02
+5.700104e-04 | +8.126430e-02
+2.660514e-05 | +8.030815e-02
-1.391498e-04 | +7.864390e-02
+6.586487e-05 | -7.628623e-02
+1.743536e-04 | -7.325593e-02
+5.052812e-05 | +6.957971e-02
-1.851607e-04 | +6.529000e-02
-8.829440e-05 | -6.042460e-02
-4.162476e-04 | -5.502643e-02
-1.648646e-04 | +4.914307e-02
+5.825080e-04 | +4.282641e-02
+1.352360e-04 | -3.613214e-02
-2.516313e-04 | +2.911929e-02
+2.885010e-04 | +2.184968e-02
+3.130351e-04 | +1.438742e-02
-2.401497e-04 | -6.798301e-03
-4.820777e-04 | +8.507604e-04
-1.267243e-04 | -8.492320e-03
+2.080714e-04 | -1.605900e-02
+2.738802e-04 | +2.348409e-02
+9.618307e-05 | +3.070211e-02
+1.850238e-04 | -3.764942e-02
+4.076241e-05 | -4.426477e-02
-1.182833e-05 | +5.048982e-02
+2.014890e-04 | +5.626970e-02
-5.156731e-04 | -6.155343e-02
-6.052608e-04 | -6.629443e-02
+5.625993e-04 | +7.045090e-02
+6.774141e-04 | +7.398618e-02
-2.238672e-04 | -7.686911e-02
-3.680273e-04 | -7.907427e-02
+2.645723e-04 | +8.058222e-02
+1.712037e-04 | +8.137965e-02
-5.138973e-04 | -8.145953e-02
-2.406634e-04 | -8.082117e-02
-2.236246e-05 | +7.947019e-02
+1.123042e-04 | +7.741850e-02
+3.608193e-04 | -7.468420e-02
+3.554702e-05 | +7.129138e-02
+8.849784e-04 | +6.726998e-02
-1.129035e-03 | +6.265544e-02
-5.458452e-04 | -5.748845e-02
+8.149938e-04 | +5.181457e-02
-5.328824e-04 | +4.568383e-02
+1.481628e-04 | +3.915029e-02
-1.308361e-03 | -3.227155e-02
+2.098880e-03 | -2.510826e-02
+6.740768e-04 | +1.772358e-02
-2.440374e-03 | +1.018264e-02
+2.104271e-03 | -2.551910e-03
-1.480244e-03 | +5.101319e-03
-3.070327e-04 | -1.270957e-02
+1.954044e-03 | -2.020576e-02
-1.902240e-03 | +2.752378e-02
+5.036629e-04 | +3.459913e-02
-6.753081e-04 | -4.136940e-02
+5.870444e-04 | -4.777491e-02
+2.714703e-03 | +5.375918e-02
-2.736475e-03 | +5.926944e-02
+6.966768e-05 | -6.425711e-02
-4.623530e-04 | -6.867821e-02
+1.530868e-04 | +7.249376e-02
+1.384909e-03 | +7.567011e-02
-2.744219e-03 | -7.817926e-02
+1.759885e-03 | -7.999909e-02
+6.658104e-04 | +8.111355e-02
-1.005081e-03 | +8.151280e-02
+1.412122e-03 | -8.119335e-02
-1.247335e-03 | -8.015799e-02
-5.004753e-04 | +7.841585e-02
-3.769474e-04 | +7.598231e-02
+1.488374e-03 | -7.287882e-02
-1.121359e-04 | -6.913273e-02
-1.580200e-03 | +6.477708e-02
+6.717906e-04 | +5.985028e-02
+9.264626e-04 | -5.439577e-02
-5.303906e-04 | -4.846163e-02
-2.018006e-04 | +4.210020e-02
+3.326723e-04 | -3.536756e-02
-1.233249e-03 | -2.832308e-02
+5.747289e-04 | +2.102886e-02
+1.083772e-03 | +1.354923e-02
-1.970758e-03 | +5.950134e-03
+1.746516e-03 | +1.701428e-03
-3.739154e-05 | +9.337988e-03
-1.555333e-03 | -1.689221e-02
+3.658661e-03 | -2.429749e-02
-4.099587e-03 | +3.148854e-02
-8.969355e-05 | +3.840194e-02
+2.784371e-03 | -4.497675e-02
-3.493890e-03 | +5.115498e-02
+5.058821e-03 | +5.688217e-02
-4.045754e-03 | -6.210782e-02
-4.189092e-04 | -6.678584e-02
+2.163070e-03 | -7.087500e-02
-3.097398e-03 | +7.433924e-02
+5.715952e-03 | -7.714801e-02
-4.499857e-03 | -7.927655e-02
-4.908145e-04 | +8.070609e-02
+5.385935e-03 | +8.142402e-02
-4.404152e-03 | -8.142402e-02
+8.007627e-04 | -8.070609e-02
-7.707031e-04 | +7.927655e-02
+7.736899e-05 | +7.714801e-02
-8.541697e-04 | -7.433924e-02
-5.975292e-05 | -7.087500e-02
+3.497955e-03 | -6.678584e-02
-4.742614e-03 | +6.210782e-02
+5.084350e-03 | -5.688217e-02
-4.882024e-04 | -5.115498e-02
-1.544414e-05 | -4.497675e-02
+3.116388e-03 | +3.840194e-02
-8.158643e-03 | +3.148854e-02
+3.411478e-03 | -2.429749e-02
-2.709226e-04 | -1.689221e-02
-2.176988e-03 | +9.337988e-03
+1.059268e-03 | +1.701428e-03
+1.664511e-03 | +5.950134e-03
+3.318715e-03 | -1.354923e-02
-5.543926e-03 | -2.102886e-02
-4.109840e-03 | -2.832308e-02
+1.092157e-02 | +3.536756e-02
-1.109026e-02 | +4.210020e-02
+7.409469e-03 | -4.846163e-02
+2.202430e-03 | -5.439577e-02
-6.606340e-03 | +5.985028e-02
+8.899758e-03 | -6.477708e-02
-1.163358e-02 | -6.913273e-02
+5.775945e-03 | -7.287882e-02
+2.515976e-03 | +7.598231e-02
-4.978199e-03 | +7.841585e-02
+5.770976e-03 | -8.015799e-02
-3.547482e-03 | -8.119335e-02
+5.136820e-03 | +8.151280e-02
-4.758582e-03 | +8.111355e-02
-1.790568e-03 | -7.999909e-02
+3.283680e-03 | -7.817926e-02
-2.717647e-03 | +7.567011e-02
+2.645144e-03 | -7.249376e-02
-4.631157e-03 | -6.867821e-02
+2.315908e-03 | -6.425711e-02
-7.868239e-03 | +5.926944e-02
+1.288045e-02 | +5.375918e-02
-9.221946e-03 | -4.777491e-02
+6.923110e-03 | -4.136940e-02
+2.126712e-03 | +3.459913e-02
-1.350581e-02 | +2.752378e-02
+1.849953e-02 | -2.020576e-02
-2.292589e-02 | -1.270957e-02
+4.042229e-02 | +5.101319e-03
-6.669990e-02 | -2.551910e-03
+9.699847e-02 | +1.018264e-02
-1.329618e-01 | -1.772358e-02
+1.663227e-01 | -2.510826e-02
-1.935818e-01 | -3.227155e-02
+2.093487e-01 | +3.915029e-02
-2.182998e-01 | +4.568383e-02
+2.291887e-01 | -5.181457e-02
-2.242475e-01 | -5.748845e-02
+2.234892e-01 | +6.265544e-02
-2.260030e-01 | +6.726998e-02
+2.199998e-01 | -7.129138e-02
-2.171857e-01 | -7.468420e-02
+2.148696e-01 | +7.741850e-02
-2.088049e-01 | +7.947019e-02
+1.973709e-01 | -8.082117e-02
-1.899176e-01 | -8.145953e-02
+1.801513e-01 | +8.137965e-02
-1.728972e-01 | +8.058222e-02
+1.686393e-01 | -7.907427e-02
-1.621846e-01 | +7.686911e-02
+1.605000e-01 | +7.398618e-02
-1.559911e-01 | +7.045090e-02
+1.448754e-01 | -6.629443e-02
-1.283482e-01 | -6.155343e-02
+1.041149e-01 | +5.626970e-02
-7.453014e-02 | +5.048982e-02
+4.029850e-02 | -4.426477e-02
-1.042514e-02 | -3.764942e-02
-1.455201e-02 | +3.070211e-02
+4.086090e-02 | +2.348409e-02
-6.076969e-02 | -1.605900e-02
+6.897009e-02 | +8.492320e-03
-7.988929e-02 | +8.507604e-04
+8.227807e-02 | +6.798301e-03
-9.087500e-02 | +1.438742e-02
+9.896674e-02 | +2.184968e-02
-9.704426e-02 | -2.911929e-02
+1.006128e-01 | -3.613214e-02
-1.008707e-01 | +4.282641e-02
+9.843461e-02 | +4.914307e-02
-9.028286e-02 | -5.502643e-02
+7.933365e-02 | -6.042460e-02
-7.414116e-02 | +6.529000e-02
+7.123010e-02 | +6.957971e-02
-7.042350e-02 | -7.325593e-02
+5.951374e-02 | +7.628623e-02
-4.984753e-02 | +7.864390e-02
+3.854213e-02 | -8.030815e-02
-2.763072e-02 | -8.126430e-02
+1.753068e-02 | +8.150393e-02
-8.249614e-03 | +8.102491e-02
-2.486280e-03 | -7.983148e-02
-1.783344e-04 | -7.793416e-02
+4.039460e-03 | +7.534967e-02
-6.894989e-03 | +7.210081e-02
+5.298905e-03 | -6.821622e-02
-3.818099e-03 | -6.373014e-02
+2.860884e-03 | +5.868215e-02
+9.849881e-04 | +5.311674e-02
-6.258710e-03 | -4.708299e-02
+7.069034e-03 | -4.063410e-02
-9.490493e-03 | +3.382692e-02
+1.393647e-02 | +2.672149e-02
-1.136601e-02 | -1.938045e-02
+7.820030e-03 | -1.186852e-02
-8.499419e-04 | +4.251948e-03
-2.174541e-03 | -3.402115e-03
+3.533443e-03 | +1.102618e-02
-6.160846e-03 | +1.855303e-02
+4.636807e-03 | -2.591629e-02
-1.394172e-03 | -3.305103e-02
-6.645959e-04 | -3.989436e-02
-1.763756e-03 | +4.638594e-02
+1.515474e-03 | +5.246851e-02
-1.379260e-03 | -5.808846e-02
+3.534308e-03 | +6.319623e-02
-3.593768e-03 | +6.774679e-02
+1.417572e-03 | -7.170000e-02
+1.497493e-03 | -7.502102e-02
-6.828175e-03 | +7.768056e-02
+6.820977e-03 | +7.965517e-02
-1.482976e-03 | -8.092745e-02
-2.101271e-03 | -8.148617e-02
+1.218820e-03 | -8.132640e-02
+1.138186e-03 | +8.044956e-02
-2.248952e-03 | +7.886338e-02
+6.476187e-04 | -7.658185e-02
+1.268873e-03 | -7.362507e-02
-1.715507e-03 | +7.001912e-02
+1.301891e-03 | +6.579580e-02
-2.349908e-03 | -6.099234e-02
+3.182836e-03 | -5.565109e-02
+1.791972e-04 | +4.981916e-02
-1.798867e-03 | +4.354796e-02
+2.504947e-03 | -3.689279e-02
-3.768877e-03 | -2.991233e-02
+1.530882e-03 | +2.266812e-02
-1.304557e-03 | +1.522404e-02
+9.060180e-04 | -7.645727e-03

eigenvalue = -3.983455e+00:
    Jacobi    |    Armadillo
-2.549389e-03 | +8.492320e-03
+1.057126e-03 | -1.689221e-02
+3.297859e-03 | -2.510826e-02
-4.412906e-03 | +3.305103e-02
+6.956657e-04 | +4.063410e-02
+7.701576e-03 | -4.777491e-02
-9.738168e-03 | -5.439577e-02
+5.552593e-03 | +6.042460e-02
+1.625495e-03 | +6.579580e-02
-8.218631e-03 | -7.045090e-02
+6.316501e-03 | -7.433924e-02
+1.135505e-03 | +7.741850e-02
-9.741851e-03 | +7.965517e-02
+1.697119e-02 | -8.102491e-02
-2.147956e-02 | -8.151280e-02
+2.294057e-02 | +8.111355e-02
-2.867958e-02 | +7.983148e-02
+3.375611e-02 | -7.768056e-02
-4.074520e-02 | -7.468420e-02
+4.739942e-02 | +7.087500e-02
-5.678986e-02 | +6.629443e-02
+6.389702e-02 | -6.099234e-02
-8.240475e-02 | -5.502643e-02
+9.480927e-02 | +4.846163e-02
-1.139628e-01 | +4.136940e-02
+1.294082e-01 | -3.382692e-02
-1.417347e-01 | -2.591629e-02
+1.661334e-01 | +1.772358e-02
-1.959196e-01 | +9.337988e-03
+2.263807e-01 | -8.507604e-04
-2.579591e-01 | +7.645727e-03
+2.804915e-01 | -1.605900e-02
-2.950739e-01 | +2.429749e-02
+3.049701e-01 | +3.227155e-02
-3.002334e-01 | -3.989436e-02
+2.875334e-01 | -4.708299e-02
-2.667207e-01 | -5.375918e-02
+2.471598e-01 | +5.985028e-02
-2.160003e-01 | +6.529000e-02
+1.838370e-01 | -7.001912e-02
-1.578906e-01 | +7.398618e-02
+1.312660e-01 | +7.714801e-02
-1.036818e-01 | +7.947019e-02
+7.795668e-02 | -8.092745e-02
-5.109419e-02 | +8.150393e-02
+3.337624e-02 | +8.119335e-02
-1.000247e-02 | +7.999909e-02
-7.251618e-03 | -7.793416e-02
+2.564317e-02 | +7.502102e-02
-4.616849e-02 | +7.129138e-02
+5.559432e-02 | -6.678584e-02
-6.086047e-02 | -6.155343e-02
+6.093163e-02 | -5.565109e-02
-6.064124e-02 | +4.914307e-02
+5.606955e-02 | +4.210020e-02
-5.156746e-02 | -3.459913e-02
+3.853733e-02 | -2.672149e-02
-3.035048e-02 | +1.855303e-02
+2.097242e-02 | +1.018264e-02
-1.120442e-02 | -1.701428e-03
-2.050566e-03 | +6.798301e-03
+1.393467e-02 | -1.522404e-02
-1.242290e-02 | +2.348409e-02
+1.113585e-02 | +3.148854e-02
-1.271782e-02 | +3.915029e-02
+8.358403e-03 | -4.638594e-02
-1.925128e-05 | -5.311674e-02
-5.722637e-03 | +5.926944e-02
+8.572300e-03 | +6.477708e-02
-1.072680e-02 | -6.957971e-02
+1.465344e-02 | -7.362507e-02
-1.376684e-02 | +7.686911e-02
+7.164019e-03 | +7.927655e-02
-2.421494e-03 | -8.082117e-02
+8.638477e-04 | -8.148617e-02
+3.345886e-03 | +8.126430e-02
-9.138061e-03 | +8.015799e-02
+7.023916e-03 | -7.817926e-02
-1.603246e-03 | -7.534967e-02
-3.556919e-04 | +7.170000e-02
+5.649540e-03 | +6.726998e-02
-1.101266e-02 | -6.210782e-02
+1.019631e-02 | -5.626970e-02
-1.013060e-02 | +4.981916e-02
+4.853461e-03 | +4.282641e-02
+3.209351e-04 | -3.536756e-02
-9.769710e-03 | -2.752378e-02
+1.241107e-02 | +1.938045e-02
-7.879384e-03 | -1.102618e-02
+2.902952e-03 | -2.551910e-03
+6.548176e-04 | +5.950134e-03
-3.226568e-03 | -1.438742e-02
+3.956487e-03 | +2.266812e-02
-4.426535e-03 | +3.070211e-02
+3.707954e-03 | +3.840194e-02
-1.695402e-03 | -4.568383e-02
+1.733763e-03 | -5.246851e-02
-3.465907e-03 | +5.868215e-02
+1.604357e-03 | +6.425711e-02
+2.269918e-03 | -6.913273e-02
-2.706789e-03 | -7.325593e-02
+3.991186e-03 | +7.658185e-02
-4.387793e-03 | +7.907427e-02
+1.748276e-03 | -8.070609e-02
+2.634026e-03 | -8.145953e-02
-1.440201e-03 | +8.132640e-02
+2.286810e-05 | +8.030815e-02
-4.046059e-03 | -7.841585e-02
+5.930204e-03 | -7.567011e-02
-4.505121e-03 | +7.210081e-02
+1.732688e-03 | +6.774679e-02
+2.839111e-03 | -6.265544e-02
-6.319064e-03 | -5.688217e-02
+4.575720e-03 | +5.048982e-02
-2.024106e-03 | +4.354796e-02
+1.148957e-03 | -3.613214e-02
-2.410947e-04 | -2.832308e-02
-1.111922e-03 | +2.020576e-02
+2.273268e-03 | +1.186852e-02
-3.902294e-03 | -3.402115e-03
+3.629940e-03 | +5.101319e-03
-5.798809e-04 | -1.354923e-02
+1.412895e-03 | -2.184968e-02
-5.456983e-03 | +2.991233e-02
+3.280947e-03 | +3.764942e-02
+3.187789e-03 | -4.497675e-02
-5.493712e-03 | -5.181457e-02
+2.679445e-03 | +5.808846e-02
-7.346721e-04 | -6.373014e-02
+2.014309e-03 | -6.867821e-02
-3.963811e-03 | +7.287882e-02
+3.542612e-03 | +7.628623e-02
-7.297811e-04 | +7.886338e-02
-2.168315e-03 | -8.058222e-02
+3.578176e-03 | -8.142402e-02
-3.259894e-03 | +8.137965e-02
+2.126561e-03 | +8.044956e-02
-1.378905e-03 | -7.864390e-02
+4.545336e-05 | -7.598231e-02
+2.119631e-03 | +7.249376e-02
-2.239396e-03 | -6.821622e-02
+1.834311e-04 | -6.319623e-02
+5.366066e-04 | +5.748845e-02
-3.802669e-04 | +5.115498e-02
+1.667257e-03 | +4.426477e-02
-2.204034e-03 | -3.689279e-02
-3.265023e-04 | +2.911929e-02
+2.398091e-03 | +2.102886e-02
-3.067617e-04 | -1.270957e-02
-1.719033e-03 | -4.251948e-03
-8.847134e-04 | -4.251948e-03
+2.467468e-03 | -1.270957e-02
+4.844123e-04 | +2.102886e-02
-3.000557e-03 | +2.911929e-02
+1.574000e-03 | -3.689279e-02
+8.333409e-04 | -4.426477e-02
-1.627533e-03 | -5.115498e-02
+1.843892e-03 | +5.748845e-02
-1.630742e-03 | -6.319623e-02
-2.428277e-05 | -6.821622e-02
+1.556349e-03 | -7.249376e-02
-2.401465e-03 | +7.598231e-02
+2.289993e-03 | +7.864390e-02
-8.866718e-04 | -8.044956e-02
-1.241811e-03 | -8.137965e-02
+3.200133e-03 | +8.142402e-02
-2.757487e-03 | +8.058222e-02
+1.273454e-04 | -7.886338e-02
+1.873004e-03 | +7.628623e-02
-1.529291e-03 | +7.287882e-02
+1.173666e-03 | +6.867821e-02
-1.166397e-03 | -6.373014e-02
-5.186935e-04 | -5.808846e-02
+1.960796e-03 | +5.181457e-02
-1.481691e-03 | +4.497675e-02
-3.136931e-04 | -3.764942e-02
+9.181564e-04 | +2.991233e-02
+3.319169e-04 | +2.184968e-02
-3.542919e-04 | +1.354923e-02
-1.271933e-03 | -5.101319e-03
+1.349816e-03 | +3.402115e-03
-3.130944e-04 | -1.186852e-02
-9.005489e-06 | -2.020576e-02
+7.835457e-04 | +2.832308e-02
-1.746186e-03 | +3.613214e-02
+1.336074e-03 | -4.354796e-02
+3.878256e-04 | -5.048982e-02
-8.808484e-04 | +5.688217e-02
+6.259237e-04 | -6.265544e-02
-1.406409e-03 | -6.774679e-02
+1.487453e-03 | -7.210081e-02
+1.085995e-03 | +7.567011e-02
-2.587627e-03 | +7.841585e-02
+1.003905e-03 | -8.030815e-02
+4.308189e-04 | -8.132640e-02
